date,no1,no2,no3,no4,no5
2014-01-15 09:00:00,-0.777790,-0.327576,2.671240,-0.004175,1.446497
2014-01-15 10:00:00,0.517846,0.743593,-0.110207,0.659772,-0.097306
2014-01-15 11:00:00,0.171843,-0.488244,-1.222262,0.205945,-0.037137
2014-01-15 12:00:00,-0.799540,0.029387,0.359168,1.564707,0.073185
2014-01-15 13:00:00,-1.365598,0.129251,0.743191,-1.445971,1.571280
2014-01-15 14:00:00,0.200826,0.557913,0.705547,0.815014,1.307346
2014-01-15 15:00:00,-1.057407,-1.250076,0.219199,0.463115,1.468384
2014-01-15 16:00:00,1.230330,0.703865,-0.259585,-0.346059,0.344982
2014-01-15 17:00:00,-0.172709,0.759881,-0.406066,0.218675,2.371838
2014-01-15 18:00:00,-0.175951,2.269969,-0.358449,2.086404,-0.056896
2014-01-15 19:00:00,-2.622428,-0.075312,0.085622,-2.293128,-0.152421
2014-01-15 20:00:00,-1.243961,0.628708,0.285218,0.593308,-0.043488
2014-01-15 21:00:00,-1.020459,1.736010,-0.307329,0.390953,0.563149
2014-01-15 22:00:00,-1.534586,-1.996565,0.186395,1.160887,-1.173039
2014-01-15 23:00:00,0.132114,1.191040,0.734568,0.445855,2.156901
2014-01-16 00:00:00,-0.039071,1.056125,-1.266523,0.355353,1.043324
2014-01-16 01:00:00,0.241825,-1.108417,1.067743,-0.384924,1.131862
2014-01-16 02:00:00,0.014492,-0.365864,-0.991308,-0.273475,-1.646196
2014-01-16 03:00:00,-1.154243,-0.990334,0.751957,-0.965297,-0.889038
2014-01-16 04:00:00,0.129583,-0.166226,-0.738081,0.231959,-1.484230
2014-01-16 05:00:00,-0.620268,0.680619,-0.872232,-1.309011,-0.061187
2014-01-16 06:00:00,0.370388,-1.380814,-0.739110,-0.673913,0.067321
2014-01-16 07:00:00,0.401673,0.248141,-0.262708,-1.121205,-0.284611
2014-01-16 08:00:00,-0.371564,-0.039139,-0.544515,-0.419701,1.892103
2014-01-16 09:00:00,-0.758038,-1.204546,1.647199,0.714373,0.660543
2014-01-16 10:00:00,-1.078423,0.084020,0.255535,0.224282,-0.173581
2014-01-16 11:00:00,1.730546,0.081232,1.751778,1.016488,-0.156305
2014-01-16 12:00:00,-1.198325,-1.456182,-0.399468,-1.369208,1.066294
2014-01-16 13:00:00,-0.766587,0.078729,0.254921,-0.325564,0.349775
2014-01-16 14:00:00,-0.457518,-0.405295,0.339845,1.467700,-1.458670
2014-01-16 15:00:00,0.239606,0.812135,-0.758780,2.251313,-0.096513
2014-01-16 16:00:00,-0.877879,-0.010296,-0.607069,0.219454,0.720723
2014-01-16 17:00:00,-1.031727,-0.878665,-0.248553,-0.803821,0.647138
2014-01-16 18:00:00,-0.329936,-0.755583,-0.622164,0.132719,0.714576
2014-01-16 19:00:00,0.488243,0.917137,0.434744,0.184131,-0.086100
2014-01-16 20:00:00,-0.885448,-0.539955,0.039920,2.030378,0.811126
2014-01-16 21:00:00,-0.820910,-0.591502,-1.982583,0.294061,-2.609451
2014-01-16 22:00:00,0.393687,0.441496,-0.018745,-0.316464,-0.920267
2014-01-16 23:00:00,1.588016,-1.044393,-0.458500,0.586209,0.986802
2014-01-17 00:00:00,0.816836,-1.394219,1.539922,-0.223067,0.537283
2014-01-17 01:00:00,1.401573,0.996118,0.417578,-1.539385,2.159555
2014-01-17 02:00:00,-0.409112,1.334284,-0.303291,-1.521775,0.689437
2014-01-17 03:00:00,0.962558,-0.221698,-0.238525,0.781914,0.176563
2014-01-17 04:00:00,0.348060,0.717149,-0.040615,-1.027628,1.680579
2014-01-17 05:00:00,0.883656,-0.044321,-0.385034,-0.536782,1.660540
2014-01-17 06:00:00,-1.172605,-0.068802,-2.363669,0.271636,-0.224403
2014-01-17 07:00:00,1.068997,0.780212,-0.213573,-0.938912,-1.183832
2014-01-17 08:00:00,-1.151992,-0.006140,-0.232030,-0.347049,-0.333762
2014-01-17 09:00:00,-0.629230,1.052178,1.183074,-1.624997,-0.264052
2014-01-17 10:00:00,0.718460,-0.836748,-0.430020,0.568038,1.411022
2014-01-17 11:00:00,-0.352649,0.826554,-1.341128,-0.414521,0.495868
2014-01-17 12:00:00,3.251056,-1.415736,0.226502,-0.857807,0.724514
2014-01-17 13:00:00,-1.511163,1.027413,-0.787515,-1.896763,0.211955
2014-01-17 14:00:00,-0.253467,-0.359386,-0.681713,1.435286,-0.146653
2014-01-17 15:00:00,-1.218318,0.512472,2.210044,-0.397207,-1.325537
2014-01-17 16:00:00,1.203328,-1.007470,-1.639293,-0.335162,-2.595008
2014-01-17 17:00:00,-0.549833,1.393232,0.884016,0.913029,0.099204
2014-01-17 18:00:00,-0.947561,-0.921823,0.907127,-0.176941,0.546244
2014-01-17 19:00:00,1.267251,-1.619083,-0.760618,-0.957073,-1.025207
2014-01-17 20:00:00,-0.231051,-1.940054,0.364093,1.410914,-0.139840
2014-01-17 21:00:00,1.610080,-0.851813,-2.423298,-1.296257,-0.721978
2014-01-17 22:00:00,-0.360671,-0.726464,-1.530327,0.561095,-0.664024
2014-01-17 23:00:00,-0.723816,0.595685,0.681524,-0.507220,-1.437779
2014-01-18 00:00:00,0.598613,0.346488,1.272719,-0.654647,-1.397211
2014-01-18 01:00:00,-0.762509,1.267913,1.297369,1.880350,-0.644024
2014-01-18 02:00:00,0.149220,0.683785,-0.311882,-0.155671,1.489547
2014-01-18 03:00:00,-0.667044,-1.627756,-0.506929,0.809349,-0.441833
2014-01-18 04:00:00,-0.965809,1.009774,-1.135894,-1.131317,-1.501748
2014-01-18 05:00:00,-0.243175,1.692827,-0.043235,1.025800,-1.863328
2014-01-18 06:00:00,1.044065,-1.164275,-0.091601,1.033989,1.176627
2014-01-18 07:00:00,-0.463344,-0.107347,-0.614293,0.610804,-0.472947
2014-01-18 08:00:00,-0.691072,0.690543,-0.335556,-0.361644,-2.434590
2014-01-18 09:00:00,0.193615,0.653439,1.962164,0.858641,1.879383
2014-01-18 10:00:00,-0.249110,0.155109,-0.772629,-1.510406,-0.379949
2014-01-18 11:00:00,-0.343569,-0.966326,0.364470,-1.038504,-1.700061
2014-01-18 12:00:00,-0.952283,-0.591461,0.627878,0.997474,-0.060909
2014-01-18 13:00:00,-1.095773,1.272059,-0.660262,1.379594,0.961524
2014-01-18 14:00:00,0.720370,-1.276715,-1.597993,0.453446,-0.692568
2014-01-18 15:00:00,0.249197,0.378308,-1.738758,1.073117,-1.420513
2014-01-18 16:00:00,0.290602,-2.023651,1.401049,-1.754873,-0.762186
2014-01-18 17:00:00,0.857951,0.438660,2.283247,0.368045,-0.353566
2014-01-18 18:00:00,-1.282717,-0.129353,-0.091147,-2.701528,-1.464788
2014-01-18 19:00:00,-0.160986,-0.482622,-0.567474,-1.478907,0.540333
2014-01-18 20:00:00,0.345464,-0.139172,1.414336,-0.197459,0.862967
2014-01-18 21:00:00,-0.094009,0.341738,-1.705963,-1.421931,0.960810
2014-01-18 22:00:00,-0.710515,-0.578386,0.635348,1.725843,1.021396
2014-01-18 23:00:00,0.083753,0.457520,-0.079727,0.920273,-0.132918
2014-01-19 00:00:00,-0.349016,0.092169,-1.051763,1.072186,0.135180
2014-01-19 01:00:00,0.015168,1.257730,-1.123021,-0.117163,-0.243779
2014-01-19 02:00:00,-0.120385,0.242517,0.475802,-1.774114,-1.444568
2014-01-19 03:00:00,-2.022771,-0.105349,-0.894927,-0.744401,0.481653
2014-01-19 04:00:00,-0.273966,1.367472,0.584015,-0.761460,1.400654
2014-01-19 05:00:00,0.179866,0.546808,0.883535,0.033209,-1.074422
2014-01-19 06:00:00,-0.376529,0.660293,0.402319,-0.563008,-0.870995
2014-01-19 07:00:00,1.388644,1.206290,-1.043164,0.005856,0.442855
2014-01-19 08:00:00,1.108984,-0.118787,-0.878071,0.430241,-1.079708
2014-01-19 09:00:00,2.255534,-1.122282,-0.337570,0.896147,1.949117
2014-01-19 10:00:00,0.978603,-1.244659,-1.237010,-2.474447,-0.924221
2014-01-19 11:00:00,0.054528,-0.896515,0.418656,1.188864,-0.700831
2014-01-19 12:00:00,0.385993,0.755811,-1.350178,-1.704894,0.707759
2014-01-19 13:00:00,-1.495821,-0.462789,1.061288,-0.951521,0.737350
2014-01-19 14:00:00,-0.061350,-0.120254,-0.106001,-1.709282,1.445564
2014-01-19 15:00:00,-1.141883,0.006989,1.805036,1.107501,-0.272894
2014-01-19 16:00:00,1.337505,0.406402,-2.109860,-2.226833,0.507381
2014-01-19 17:00:00,-0.766584,-0.222293,0.632229,1.085922,0.054806
2014-01-19 18:00:00,0.321412,1.003178,-0.665499,0.935822,0.575592
2014-01-19 19:00:00,-0.714200,-0.028115,-1.126204,0.339801,-1.281143
2014-01-19 20:00:00,-1.167057,-0.352170,-1.133226,-0.645521,-0.961083
2014-01-19 21:00:00,-1.286501,-1.083916,1.271549,0.598068,0.644300
2014-01-19 22:00:00,0.744449,-0.367018,0.325370,-1.220551,0.875051
2014-01-19 23:00:00,0.503624,1.689037,0.300386,-1.109150,2.346535
2014-01-20 00:00:00,1.097822,-0.902150,-1.109165,0.387625,-1.692513
2014-01-20 01:00:00,-1.724467,-1.571726,0.853448,-0.743794,-0.618368
2014-01-20 02:00:00,-0.066905,-0.447707,-0.936515,-0.232906,-0.221164
2014-01-20 03:00:00,-0.165670,-0.322470,-1.061252,0.553426,-1.315101
2014-01-20 04:00:00,0.691866,0.079277,0.327819,-0.891910,0.274546
2014-01-20 05:00:00,-0.595851,-1.328241,-0.279233,-0.159240,-0.092751
2014-01-20 06:00:00,0.388884,-2.458013,0.378349,0.379411,-0.184658
2014-01-20 07:00:00,-0.578224,0.986198,0.569439,1.087149,-0.000994
2014-01-20 08:00:00,-0.977836,-3.465645,0.108283,0.481959,0.129239
2014-01-20 09:00:00,0.000644,0.636291,-0.820072,1.658725,-0.327230
2014-01-20 10:00:00,-0.816491,0.291902,-0.381421,0.976233,0.363597
2014-01-20 11:00:00,-0.168947,2.449358,-0.318126,-0.300934,-1.551209
2014-01-20 12:00:00,-1.851756,1.107208,0.197442,0.045287,-0.356134
2014-01-20 13:00:00,0.101331,0.691112,-0.442240,-1.601348,1.312939
2014-01-20 14:00:00,1.268972,-0.646704,-1.822549,-0.892875,1.619487
2014-01-20 15:00:00,0.178765,0.767255,0.405375,-1.285842,-2.638813
2014-01-20 16:00:00,-0.412030,0.598078,2.066022,-0.736800,-1.291683
2014-01-20 17:00:00,-1.099928,-0.663093,-1.125101,0.089998,-1.072744
2014-01-20 18:00:00,0.143319,-2.824243,-0.513342,1.381604,0.229681
2014-01-20 19:00:00,-0.904834,-0.307346,0.581338,0.389792,-0.605089
2014-01-20 20:00:00,0.309628,0.565396,0.000989,0.259493,2.099543
2014-01-20 21:00:00,-0.273479,1.210115,0.492466,-0.825555,1.129500
2014-01-20 22:00:00,0.177271,-0.187092,-0.359488,-1.250964,1.006905
2014-01-20 23:00:00,-0.035479,-0.639060,0.668726,-1.011471,1.725646
2014-01-21 00:00:00,0.193823,-0.539842,1.921772,-1.630051,1.041538
2014-01-21 01:00:00,0.417485,-2.032450,0.816186,1.183765,-0.803743
2014-01-21 02:00:00,-0.296410,-1.072884,1.748779,1.496184,-0.059836
2014-01-21 03:00:00,-0.612395,0.277585,0.956227,1.324605,-1.479778
2014-01-21 04:00:00,0.306694,-0.676169,0.253004,-0.373125,-0.141838
2014-01-21 05:00:00,-1.283718,-0.606255,1.151510,-1.381456,-0.238230
2014-01-21 06:00:00,1.122086,0.627837,2.189334,1.134041,0.718764
2014-01-21 07:00:00,0.389252,-1.613745,2.154251,-0.292531,0.687960
2014-01-21 08:00:00,-1.218956,0.430950,1.282326,-0.980575,0.374574
2014-01-21 09:00:00,-0.879256,-0.114050,-0.204056,1.108504,1.557366
2014-01-21 10:00:00,-2.494647,0.832567,-1.709242,-0.044498,1.486256
2014-01-21 11:00:00,1.166825,0.089367,-0.788512,0.159591,-1.049084
2014-01-21 12:00:00,0.643381,-1.350593,0.549938,1.100786,1.698691
2014-01-21 13:00:00,0.492253,0.333803,0.404745,-1.163432,-0.623469
2014-01-21 14:00:00,2.544576,0.389685,-0.639714,-0.025757,1.341951
2014-01-21 15:00:00,-0.705461,0.448699,1.465934,-0.148456,-0.896990
2014-01-21 16:00:00,1.822898,-1.093814,0.573786,0.087143,1.335980
2014-01-21 17:00:00,-1.478557,0.548467,-0.350710,0.292456,0.428768
2014-01-21 18:00:00,0.456172,-0.108831,1.844010,-1.154371,-0.053987
2014-01-21 19:00:00,1.044091,-0.322290,-0.082412,-0.457250,0.406902
2014-01-21 20:00:00,1.177867,-0.520023,0.701205,0.493858,-0.361545
2014-01-21 21:00:00,-0.465531,1.349987,-0.635770,-1.746756,-0.468918
2014-01-21 22:00:00,0.556829,1.664111,1.317981,1.013242,1.593058
2014-01-21 23:00:00,-0.732013,-0.936052,1.317568,-0.425629,0.309322
2014-01-22 00:00:00,-0.909377,-0.413746,-0.064437,1.841289,-0.073376
2014-01-22 01:00:00,-0.278974,0.893163,0.446890,-0.642127,0.325773
2014-01-22 02:00:00,-0.715379,-0.954329,0.274027,1.118855,0.388740
2014-01-22 03:00:00,0.651961,0.686744,-0.247627,0.049119,0.122071
2014-01-22 04:00:00,-0.465730,-0.052176,-1.333644,-0.197812,0.421198
2014-01-22 05:00:00,2.181466,0.166820,-0.086362,0.915194,-0.925740
2014-01-22 06:00:00,-0.523653,0.601680,-0.113715,1.306289,0.653050
2014-01-22 07:00:00,0.288760,-1.362351,1.286315,-0.949631,-1.453816
2014-01-22 08:00:00,0.839606,-0.594484,-0.507832,1.126242,-0.339978
2014-01-22 09:00:00,-0.367549,-0.040359,-0.136235,0.071065,-0.195699
2014-01-22 10:00:00,0.422488,-1.506494,0.650489,2.249678,-0.257528
2014-01-22 11:00:00,-0.624944,-0.396948,-0.776745,1.138167,-0.928011
2014-01-22 12:00:00,-0.200340,0.992068,-0.155344,-0.705070,-0.774001
2014-01-22 13:00:00,-0.350189,-0.189233,1.116262,-0.550526,-0.551792
2014-01-22 14:00:00,0.936170,-0.569599,-0.485695,1.186399,0.885366
2014-01-22 15:00:00,0.693614,-0.016443,-0.018205,-1.771599,-1.052122
2014-01-22 16:00:00,-1.259908,1.249523,0.607939,0.816749,-0.556309
2014-01-22 17:00:00,-0.468875,-1.954885,1.109556,1.878252,-0.688493
2014-01-22 18:00:00,0.208267,-0.693934,-2.030911,-0.282105,-1.808967
2014-01-22 19:00:00,0.446891,-0.273994,-0.561687,0.631129,0.160709
2014-01-22 20:00:00,-1.053832,-1.960627,-0.624914,1.188430,-0.327257
2014-01-22 21:00:00,0.730648,1.045522,-1.265672,0.817352,0.547945
2014-01-22 22:00:00,-0.822649,-0.756151,0.404482,-0.350541,-0.073547
2014-01-22 23:00:00,1.470677,0.280637,1.047941,-0.858374,0.072482
2014-01-23 00:00:00,-1.919725,0.090560,0.283976,0.257660,-0.166132
2014-01-23 01:00:00,0.603376,-0.042049,0.580463,-0.471636,0.046656
2014-01-23 02:00:00,-0.198087,0.108744,0.621446,2.335534,-0.683279
2014-01-23 03:00:00,-0.203126,-0.856914,-0.730724,1.154663,-1.601353
2014-01-23 04:00:00,-0.265528,0.270199,0.328765,-0.703788,0.858967
2014-01-23 05:00:00,0.175664,-0.935574,-0.336289,-0.141879,1.281686
2014-01-23 06:00:00,2.050696,1.938310,-1.582930,2.111953,-0.629490
2014-01-23 07:00:00,-0.589294,-0.210838,0.079716,-0.125944,-0.180741
2014-01-23 08:00:00,-0.862133,-0.158998,-0.255140,-0.429910,0.534188
2014-01-23 09:00:00,-0.417316,0.703931,0.832244,1.051918,0.307110
2014-01-23 10:00:00,-0.041028,-1.367693,-0.546423,-1.839226,1.488639
2014-01-23 11:00:00,-0.797015,-0.216502,-0.464684,-0.025449,-0.990780
2014-01-23 12:00:00,1.244097,0.022386,-1.389004,0.130236,0.881720
2014-01-23 13:00:00,-0.489833,-0.807107,1.007168,-0.710616,-1.808613
2014-01-23 14:00:00,-0.617593,0.238536,1.149286,0.622463,-0.102120
2014-01-23 15:00:00,-0.424126,-0.653075,0.565222,0.878146,0.458431
2014-01-23 16:00:00,-0.399878,-0.458620,-0.447797,-0.923925,0.356534
2014-01-23 17:00:00,-0.288671,-2.306821,-0.971966,-1.699969,2.633054
2014-01-23 18:00:00,-1.344337,0.241780,-1.255142,0.575493,-0.345058
2014-01-23 19:00:00,0.095482,1.154967,-0.591282,-0.854510,0.377214
2014-01-23 20:00:00,-2.216471,0.955689,0.377327,-0.894480,-0.087547
2014-01-23 21:00:00,1.358408,0.719876,0.700873,2.906380,0.128759
2014-01-23 22:00:00,1.046430,-0.093729,0.478623,2.744465,0.231683
2014-01-23 23:00:00,-0.455918,-0.633711,0.394433,-1.251901,-0.205249
2014-01-24 00:00:00,-1.649153,-0.536081,1.183869,0.460885,1.663261
2014-01-24 01:00:00,1.865587,-0.029541,0.146447,0.645411,-0.009721
2014-01-24 02:00:00,-0.968874,-0.267331,-0.804115,0.747626,-1.292205
2014-01-24 03:00:00,0.221916,0.263457,-1.816852,1.848508,0.357663
2014-01-24 04:00:00,-0.866036,-2.048899,-0.237434,0.098598,0.381186
2014-01-24 05:00:00,-0.521292,-0.890414,2.540591,-0.180453,-0.369930
2014-01-24 06:00:00,-0.038240,-0.960597,-0.170259,-2.206925,0.788730
2014-01-24 07:00:00,-1.639168,0.304595,0.495341,0.581933,-0.087498
2014-01-24 08:00:00,1.021815,-2.294425,1.127900,-0.949038,1.132203
2014-01-24 09:00:00,0.006678,0.220148,-0.416028,-0.261528,-0.945308
2014-01-24 10:00:00,0.571105,-1.329278,-0.736768,0.957043,0.006254
2014-01-24 11:00:00,0.296641,-0.669022,-1.356391,-1.371238,-0.018794
2014-01-24 12:00:00,1.713777,-0.493641,-0.191301,-0.141068,1.494951
2014-01-24 13:00:00,-0.070461,-0.720662,-0.882319,-0.002255,-1.673958
2014-01-24 14:00:00,0.507864,0.622028,1.168782,1.604111,1.010289
2014-01-24 15:00:00,0.125277,0.261660,0.528378,0.541477,0.022740
2014-01-24 16:00:00,-0.319172,-0.139242,-0.087218,0.913910,0.284039
2014-01-24 17:00:00,0.533252,1.793095,0.459970,1.068392,1.381010
2014-01-24 18:00:00,-0.067404,1.285341,-1.226133,-1.894718,0.760430
2014-01-24 19:00:00,-1.341727,-2.178298,-1.112757,-0.327951,-0.807725
2014-01-24 20:00:00,0.313905,2.733903,1.042927,1.622323,-0.276422
2014-01-24 21:00:00,-2.403440,-1.652044,0.443509,0.197679,2.887069
2014-01-24 22:00:00,0.202283,-0.913940,-1.390199,1.447483,0.346420
2014-01-24 23:00:00,1.120852,-0.293019,-0.481242,0.624317,0.242315
2014-01-25 00:00:00,-0.324465,0.233993,-1.241239,1.278421,-0.819814
2014-01-25 01:00:00,0.364782,0.468235,-1.816842,0.837639,0.261481
2014-01-25 02:00:00,-0.219057,0.182310,-1.177107,-0.072814,-0.555814
2014-01-25 03:00:00,0.720608,-0.664358,-0.393334,-0.471391,1.063090
2014-01-25 04:00:00,0.558241,1.773044,-0.465147,-0.513777,-0.375170
2014-01-25 05:00:00,-0.248511,-1.476070,0.330007,-0.012924,0.557214
2014-01-25 06:00:00,-1.162636,1.016004,2.257008,0.666476,0.402401
2014-01-25 07:00:00,0.331384,-0.708313,-0.625319,-0.899939,0.549492
2014-01-25 08:00:00,0.862943,0.302825,1.472929,-0.443710,0.153324
2014-01-25 09:00:00,-0.774627,0.280652,-0.192501,-0.555938,2.057210
2014-01-25 10:00:00,1.515142,-1.065873,0.144938,-1.743837,-1.889477
2014-01-25 11:00:00,-0.556355,-0.819152,0.821660,0.319111,1.389084
2014-01-25 12:00:00,-0.478405,1.119022,-0.758419,-2.033458,0.885734
2014-01-25 13:00:00,0.537783,-0.497951,-0.607180,-0.334065,0.017271
2014-01-25 14:00:00,-1.263987,0.856457,1.060324,-0.725980,-1.280030
2014-01-25 15:00:00,1.150038,0.433221,-0.986965,0.273243,2.213441
2014-01-25 16:00:00,-1.607376,0.202082,-0.620353,-0.351756,-1.666813
2014-01-25 17:00:00,1.016237,-0.829359,-0.348978,-0.579351,0.934688
2014-01-25 18:00:00,2.398504,1.440078,-0.396378,0.553556,-0.759211
2014-01-25 19:00:00,-0.198006,-0.153908,-1.948941,-0.654094,0.196189
2014-01-25 20:00:00,-0.691320,-1.097523,-0.040211,-0.927413,-0.880817
2014-01-25 21:00:00,-0.053568,-1.174217,0.546543,-0.292942,-0.802289
2014-01-25 22:00:00,0.750242,-0.407624,0.413603,-1.433682,-0.556999
2014-01-25 23:00:00,1.508286,0.655125,-0.817629,-0.599489,-0.562944
2014-01-26 00:00:00,-1.632633,0.813057,0.348225,1.005848,-1.088615
2014-01-26 01:00:00,0.958611,-0.764221,0.390712,-0.159660,0.599507
2014-01-26 02:00:00,0.729923,-0.711606,0.161263,-0.943282,1.062748
2014-01-26 03:00:00,0.390138,-0.335721,1.158774,-0.845209,0.516958
2014-01-26 04:00:00,1.482647,1.323277,-0.501649,0.640210,-0.323287
2014-01-26 05:00:00,1.115406,0.792779,-1.111231,0.294343,-0.210056
2014-01-26 06:00:00,-1.147582,1.558744,0.189881,0.811358,-0.380365
2014-01-26 07:00:00,-0.690632,1.106714,-1.097930,-0.614997,1.269363
2014-01-26 08:00:00,-0.489203,1.086259,0.251192,-0.229635,1.706613
2014-01-26 09:00:00,0.356201,0.445396,-0.327798,0.466288,0.156096
2014-01-26 10:00:00,-1.315759,-1.715988,2.237641,1.174078,-0.773650
2014-01-26 11:00:00,-0.880370,-1.073734,-2.198882,-0.824976,1.161312
2014-01-26 12:00:00,0.995931,1.353395,-0.019106,0.862266,-1.183394
2014-01-26 13:00:00,-0.351144,0.767488,-0.055933,-1.521967,-0.410284
2014-01-26 14:00:00,3.027110,0.129097,2.001254,1.092263,0.116797
2014-01-26 15:00:00,-0.585511,0.086688,0.459168,1.307183,0.661805
2014-01-26 16:00:00,-0.200672,-0.351711,-0.904546,0.118258,1.351865
2014-01-26 17:00:00,-1.024731,-0.272850,0.277377,-0.104577,-1.427637
2014-01-26 18:00:00,2.117014,-1.613793,-1.394296,0.298073,1.794401
2014-01-26 19:00:00,-1.318902,1.425303,0.743851,0.389352,-1.351403
2014-01-26 20:00:00,0.285041,-1.134475,-0.888200,1.224336,-0.304595
2014-01-26 21:00:00,1.789774,-1.551782,1.102596,-0.791895,0.461928
2014-01-26 22:00:00,-0.779814,-0.786023,0.102588,0.472631,0.171002
2014-01-26 23:00:00,2.100476,-0.108407,-0.351872,0.549941,-2.378066
2014-01-27 00:00:00,-0.272489,0.402068,-0.408743,-1.504196,0.891695
2014-01-27 01:00:00,0.493643,-0.129633,-0.995409,1.974746,-0.892782
2014-01-27 02:00:00,1.170554,-1.509761,0.106407,-0.006253,-0.050288
2014-01-27 03:00:00,1.610815,-0.431891,0.814208,1.663452,0.746789
2014-01-27 04:00:00,0.538774,-0.625104,-0.242719,0.779007,0.081327
2014-01-27 05:00:00,-0.898160,0.625655,-0.864830,0.042824,-0.505578
2014-01-27 06:00:00,-0.561685,0.751313,-2.229424,1.551734,-1.097460
2014-01-27 07:00:00,0.923018,-2.482989,-0.991066,-0.754636,0.571878
2014-01-27 08:00:00,-0.928635,-1.697302,-0.104026,-0.786465,-1.353305
2014-01-27 09:00:00,1.414151,-1.842519,0.464789,-0.562017,0.914085
2014-01-27 10:00:00,0.323886,1.614095,1.253962,0.103081,-0.443975
2014-01-27 11:00:00,-0.596122,-0.359813,-0.548574,-1.451327,1.591548
2014-01-27 12:00:00,0.242011,-2.313746,-0.048350,-0.544973,1.013499
2014-01-27 13:00:00,0.572595,0.273273,1.069256,-0.482788,0.254418
2014-01-27 14:00:00,-0.840830,-0.814903,0.463293,-0.350861,-0.665228
2014-01-27 15:00:00,-1.481315,1.529867,0.413788,0.286868,0.189787
2014-01-27 16:00:00,0.016675,0.047645,-0.258970,2.487211,1.227628
2014-01-27 17:00:00,-0.524374,0.295313,-0.953215,0.193236,-0.484251
2014-01-27 18:00:00,2.146168,0.183142,-0.400846,0.997001,1.061281
2014-01-27 19:00:00,-1.236681,-0.935139,-0.408887,-0.246473,1.000480
2014-01-27 20:00:00,-0.411975,-1.403179,-0.177431,1.672568,-0.532857
2014-01-27 21:00:00,-0.437327,-0.996447,-0.384383,0.483611,0.686805
2014-01-27 22:00:00,0.322916,1.491045,0.489383,0.711785,0.699685
2014-01-27 23:00:00,0.147238,1.567204,-0.497959,1.279881,-0.148835
2014-01-28 00:00:00,0.749142,-0.606538,0.755645,-0.002962,0.106448
2014-01-28 01:00:00,0.376456,-1.043004,-0.712389,-0.542400,-0.265613
2014-01-28 02:00:00,0.414331,0.418206,0.980165,1.075769,0.686304
2014-01-28 03:00:00,0.021786,-0.029561,1.404915,0.190062,-0.996952
2014-01-28 04:00:00,-1.839246,0.888514,-1.582696,-2.047059,-1.993419
2014-01-28 05:00:00,0.026421,0.070913,-0.292562,0.898554,-1.431390
2014-01-28 06:00:00,1.520220,1.078968,-0.729842,0.486212,0.230062
2014-01-28 07:00:00,-1.996979,-0.452596,0.346408,-0.932729,0.448149
2014-01-28 08:00:00,0.054302,-0.111255,0.464743,-0.110251,0.763151
2014-01-28 09:00:00,0.329927,-1.238964,-1.098430,-0.981380,-1.031031
2014-01-28 10:00:00,-2.461940,-0.617002,0.584594,0.418273,-0.366055
2014-01-28 11:00:00,-0.148710,-0.217565,0.251278,-0.317894,0.986082
2014-01-28 12:00:00,-0.895541,1.969688,-0.231890,0.343268,1.355644
2014-01-28 13:00:00,1.204720,1.451505,0.522935,-0.100657,0.863992
2014-01-28 14:00:00,0.285899,-0.414710,0.830974,0.628745,0.387498
2014-01-28 15:00:00,-0.395565,0.601155,-0.601685,-0.351414,0.589449
2014-01-28 16:00:00,-1.988812,-1.335551,-0.967269,0.152949,1.581200
2014-01-28 17:00:00,-0.113768,0.588913,1.159061,1.152766,-0.457966
2014-01-28 18:00:00,-0.135268,0.707179,-0.587118,-0.055889,1.109296
